customer_id,age,gender,marital_status,dependents,location,contract_type,payment_method,monthly_charges,tenure_months,phone_service,internet_service,streaming_service,customer_rating,number_of_complaints,late_payments,last_interaction_days,churn
CUST-0708,54,Male,Single,No,Islamabad,Two Year,Bank Transfer,3019.78,43,No,Yes,Yes,1,4,3,109,1
CUST-0709,55,Male,Single,Yes,Karachi,One Year,Cash,1658.7,51,No,Yes,Yes,4,1,2,88,0
CUST-0710,36,Male,Single,No,Peshawar,One Year,Cash,3502.41,72,No,Yes,No,1,4,6,200,0
CUST-0711,25,Male,Single,No,Lahore,Month-to-Month,Credit Card,3248.7,25,Yes,No,Yes,1,2,1,271,0
CUST-0712,65,Female,Married,No,Islamabad,Two Year,Bank Transfer,4696.81,35,Yes,No,No,5,5,6,51,0
CUST-0713,62,Female,Single,Yes,Lahore,One Year,Credit Card,5491.32,17,No,Yes,No,2,3,0,198,1
CUST-0714,18,Male,Single,Yes,Quetta,Two Year,Credit Card,7837.44,18,No,Yes,No,1,2,9,23,0
CUST-0715,39,Male,Single,No,Karachi,Month-to-Month,Bank Transfer,5962.9,27,No,Yes,No,5,5,4,153,1
CUST-0716,69,Male,Single,Yes,Peshawar,Month-to-Month,Cash,5328.11,15,No,No,Yes,4,0,8,223,1
CUST-0717,34,Female,Single,No,Quetta,Month-to-Month,Cash,3013.19,69,Yes,No,No,5,0,0,221,1
CUST-0718,24,Male,Single,Yes,Quetta,One Year,Credit Card,758.78,15,Yes,No,Yes,5,4,7,151,0
CUST-0719,42,Female,Single,Yes,Quetta,Month-to-Month,Credit Card,2660.94,42,Yes,No,Yes,3,2,8,266,0
CUST-0720,62,Male,Single,No,Karachi,Month-to-Month,Credit Card,6263.36,34,No,Yes,No,2,0,8,73,1
CUST-0721,21,Female,Married,No,Islamabad,Two Year,Credit Card,2039.54,48,No,No,Yes,2,1,7,77,0
CUST-0722,53,Male,Single,No,Karachi,Month-to-Month,Bank Transfer,5841.41,8,No,No,No,4,1,3,32,0
CUST-0723,23,Female,Single,Yes,Islamabad,Two Year,Credit Card,4848.35,10,Yes,Yes,Yes,5,3,6,65,0
CUST-0724,48,Male,Single,No,Quetta,Month-to-Month,Credit Card,1788.93,5,Yes,Yes,Yes,4,4,0,357,0
CUST-0725,36,Male,Single,Yes,Quetta,Two Year,Cash,2462.19,48,Yes,Yes,Yes,4,0,6,18,0
CUST-0726,61,Male,Married,Yes,Peshawar,One Year,Cash,4222.28,26,Yes,No,Yes,2,3,5,164,1
CUST-0727,56,Female,Married,Yes,Islamabad,Two Year,Cash,3637.81,23,Yes,Yes,No,2,1,4,287,0
CUST-0728,44,Male,Married,No,Quetta,Two Year,Bank Transfer,6339.23,62,No,No,No,2,3,0,54,1
CUST-0729,27,Female,Married,No,Lahore,Month-to-Month,Bank Transfer,6008.03,13,No,No,Yes,1,3,7,63,0
CUST-0730,43,Female,Married,No,Peshawar,Month-to-Month,Cash,4809.31,9,No,No,Yes,5,0,9,257,1
CUST-0731,36,Male,Married,Yes,Karachi,Month-to-Month,Cash,6667.06,20,Yes,No,Yes,4,0,0,239,0
CUST-0732,56,Male,Married,Yes,Peshawar,One Year,Credit Card,4720.02,57,No,Yes,Yes,5,0,0,9,0
CUST-0733,20,Male,Married,No,Lahore,Two Year,Credit Card,7732.92,24,No,Yes,No,4,4,2,120,1
CUST-0734,62,Female,Married,Yes,Islamabad,Month-to-Month,Bank Transfer,2129.18,33,Yes,No,Yes,4,3,7,348,1
CUST-0735,30,Male,Married,Yes,Karachi,One Year,Bank Transfer,5855.99,20,Yes,Yes,Yes,4,3,7,90,0
CUST-0736,67,Female,Married,No,Karachi,Month-to-Month,Credit Card,3274.58,60,Yes,No,Yes,4,4,6,312,0
CUST-0737,45,Female,Married,No,Islamabad,Two Year,Cash,2592.25,48,No,No,No,3,1,4,175,0
CUST-0738,37,Male,Married,No,Peshawar,Two Year,Credit Card,1852.91,64,Yes,Yes,Yes,3,2,7,3,1
CUST-0739,45,Male,Married,Yes,Quetta,Month-to-Month,Bank Transfer,4643.78,30,No,Yes,No,1,1,1,130,0
CUST-0740,25,Male,Married,Yes,Peshawar,Month-to-Month,Bank Transfer,2116.02,17,No,No,No,2,4,7,54,0
CUST-0741,58,Male,Married,Yes,Lahore,Month-to-Month,Credit Card,2002.63,14,Yes,Yes,Yes,4,3,10,293,0
CUST-0742,56,Male,Single,Yes,Quetta,One Year,Credit Card,7928.99,19,No,No,Yes,5,3,1,184,0
CUST-0743,18,Male,Married,Yes,Peshawar,One Year,Credit Card,6513.11,71,Yes,Yes,Yes,3,0,9,353,1
CUST-0744,20,Female,Single,No,Islamabad,Month-to-Month,Bank Transfer,6112.08,59,Yes,No,No,2,0,4,224,0
CUST-0745,30,Female,Married,Yes,Lahore,Month-to-Month,Cash,6455.45,67,No,No,No,1,3,10,12,0
CUST-0746,45,Female,Married,Yes,Lahore,Month-to-Month,Credit Card,7766.92,44,No,Yes,Yes,2,3,3,195,1
CUST-0747,66,Male,Single,Yes,Lahore,One Year,Bank Transfer,4799.58,32,No,Yes,No,4,5,0,247,0
CUST-0748,42,Female,Married,No,Quetta,One Year,Bank Transfer,2151.83,11,Yes,No,Yes,2,0,4,154,0
CUST-0749,50,Female,Single,No,Karachi,Month-to-Month,Bank Transfer,6966.57,2,No,Yes,Yes,4,0,6,78,1
CUST-0750,55,Female,Single,No,Quetta,One Year,Credit Card,6070.48,68,Yes,Yes,Yes,3,1,0,140,0
CUST-0751,70,Female,Single,Yes,Peshawar,One Year,Credit Card,3607.31,17,Yes,No,Yes,3,3,1,90,0
CUST-0752,23,Female,Married,No,Karachi,Month-to-Month,Cash,4051.77,40,No,No,Yes,4,3,8,144,0
CUST-0753,61,Male,Married,No,Peshawar,Month-to-Month,Bank Transfer,3584.39,46,No,Yes,Yes,5,4,4,72,1
CUST-0754,62,Male,Married,No,Karachi,One Year,Credit Card,7474.57,4,No,Yes,No,3,1,6,177,1
CUST-0755,49,Female,Single,Yes,Quetta,Two Year,Bank Transfer,3076.49,38,No,No,No,5,2,1,348,0
CUST-0756,62,Female,Single,No,Lahore,Month-to-Month,Bank Transfer,7726.13,63,Yes,No,No,4,2,6,263,0
CUST-0757,64,Female,Married,Yes,Islamabad,Month-to-Month,Cash,7327.04,29,No,No,Yes,4,2,6,271,0
CUST-0758,38,Male,Married,Yes,Lahore,Month-to-Month,Credit Card,5228.91,19,Yes,No,Yes,3,5,6,105,1
CUST-0759,33,Male,Married,No,Quetta,One Year,Credit Card,4848.66,29,No,No,Yes,5,0,4,72,0
CUST-0760,38,Female,Married,Yes,Karachi,Month-to-Month,Bank Transfer,3275.67,35,No,No,No,4,2,8,74,0
CUST-0761,28,Male,Married,No,Lahore,Month-to-Month,Bank Transfer,637.54,70,No,No,Yes,3,4,1,143,0
CUST-0762,54,Male,Single,Yes,Quetta,One Year,Cash,1457.17,23,Yes,No,No,4,0,3,62,0
CUST-0763,53,Female,Single,No,Peshawar,One Year,Cash,6156.73,46,No,Yes,Yes,2,0,1,146,0
CUST-0764,52,Male,Single,No,Islamabad,Month-to-Month,Cash,4036.55,44,Yes,Yes,No,2,2,7,46,0
CUST-0765,36,Male,Married,No,Lahore,Month-to-Month,Cash,1623.79,48,No,Yes,Yes,3,0,10,229,1
CUST-0766,37,Female,Single,Yes,Karachi,One Year,Cash,2479.71,52,No,No,Yes,4,1,0,105,0
CUST-0767,35,Male,Single,No,Peshawar,Month-to-Month,Cash,7608.78,8,Yes,Yes,No,3,1,8,109,0
CUST-0768,64,Male,Single,Yes,Quetta,Month-to-Month,Bank Transfer,3253.5,55,Yes,No,No,1,2,4,317,0
CUST-0769,58,Female,Single,No,Islamabad,Two Year,Cash,7307.61,66,No,Yes,No,3,4,10,121,1
CUST-0770,66,Male,Single,Yes,Karachi,Month-to-Month,Bank Transfer,2784.77,40,No,No,Yes,3,0,2,43,0
CUST-0771,31,Male,Married,Yes,Quetta,One Year,Bank Transfer,4574.15,31,Yes,No,No,2,3,10,99,1
CUST-0772,32,Female,Single,No,Quetta,Two Year,Credit Card,653.58,48,No,Yes,No,2,2,3,194,0
CUST-0773,48,Female,Married,No,Lahore,Month-to-Month,Bank Transfer,4414.06,61,Yes,No,Yes,4,5,0,311,0
CUST-0774,18,Female,Married,No,Lahore,Month-to-Month,Bank Transfer,5277.07,52,No,Yes,Yes,3,0,2,214,0
CUST-0775,70,Male,Married,No,Karachi,One Year,Cash,2257.29,38,Yes,Yes,No,3,2,10,229,0
CUST-0776,20,Female,Married,No,Quetta,Two Year,Bank Transfer,4842.03,36,Yes,Yes,Yes,4,2,7,185,0
CUST-0777,33,Male,Married,Yes,Lahore,Two Year,Cash,5353.76,55,Yes,Yes,No,5,4,1,112,0
CUST-0778,40,Female,Single,No,Islamabad,One Year,Cash,5651.65,13,Yes,Yes,No,4,3,1,347,0
CUST-0779,28,Male,Single,No,Islamabad,Month-to-Month,Cash,6323.02,37,Yes,Yes,No,2,0,8,272,1
CUST-0780,29,Female,Married,Yes,Quetta,One Year,Credit Card,2835.04,47,No,Yes,Yes,2,2,4,313,0
CUST-0781,27,Female,Married,No,Lahore,Month-to-Month,Cash,4758.33,71,No,Yes,No,3,2,4,102,0
CUST-0782,49,Female,Married,No,Karachi,Month-to-Month,Bank Transfer,7861.84,22,No,Yes,No,2,0,0,210,0
CUST-0783,33,Female,Single,Yes,Karachi,Month-to-Month,Cash,7236.08,39,No,No,Yes,4,2,5,227,0
CUST-0784,25,Male,Married,No,Karachi,Month-to-Month,Cash,7644.99,58,No,No,No,3,2,7,281,0
CUST-0785,55,Female,Single,No,Islamabad,One Year,Cash,3396.02,30,No,Yes,No,4,2,5,22,0
CUST-0786,29,Female,Married,No,Lahore,Month-to-Month,Credit Card,6401.96,18,No,No,No,4,1,6,248,1
CUST-0787,41,Male,Single,Yes,Lahore,Month-to-Month,Bank Transfer,5149.23,18,No,No,Yes,3,1,3,159,0
CUST-0788,45,Female,Married,No,Islamabad,Month-to-Month,Credit Card,1120.51,39,No,Yes,No,5,3,1,229,0
CUST-0789,70,Male,Single,Yes,Karachi,Two Year,Bank Transfer,6679.85,26,Yes,Yes,Yes,2,4,0,343,0
CUST-0790,25,Female,Married,No,Karachi,One Year,Credit Card,5578.26,71,Yes,No,Yes,1,0,5,187,1
CUST-0791,45,Female,Single,Yes,Quetta,Month-to-Month,Bank Transfer,1991.88,7,No,Yes,No,1,4,8,143,0
CUST-0792,53,Female,Single,No,Peshawar,Month-to-Month,Credit Card,1098.04,69,Yes,Yes,No,1,4,9,338,1
CUST-0793,43,Male,Single,Yes,Lahore,Month-to-Month,Cash,6777.67,65,No,Yes,Yes,2,1,4,358,0
CUST-0794,25,Female,Single,Yes,Lahore,Two Year,Credit Card,1091.76,46,Yes,No,No,5,3,1,24,0
CUST-0795,67,Female,Single,Yes,Lahore,One Year,Credit Card,1185.15,18,Yes,Yes,No,4,4,0,141,0
CUST-0796,45,Female,Single,Yes,Peshawar,One Year,Cash,3705.56,13,Yes,No,Yes,3,4,2,240,0
CUST-0797,45,Male,Single,Yes,Quetta,One Year,Cash,1510.98,25,No,Yes,No,5,2,3,292,0
CUST-0798,54,Male,Married,Yes,Peshawar,Month-to-Month,Bank Transfer,7352.52,8,No,Yes,No,1,0,6,305,0
CUST-0799,58,Female,Married,No,Karachi,Two Year,Bank Transfer,4027.13,32,No,No,Yes,2,3,8,82,1
CUST-0800,53,Male,Married,No,Karachi,One Year,Bank Transfer,4768.63,17,No,Yes,No,2,0,7,48,0
CUST-0801,44,Female,Married,Yes,Lahore,Month-to-Month,Credit Card,7460.8,48,Yes,No,Yes,3,1,8,353,0
CUST-0802,34,Female,Married,Yes,Islamabad,Month-to-Month,Bank Transfer,4476.97,63,No,No,Yes,4,4,6,358,0
CUST-0803,26,Female,Single,Yes,Lahore,One Year,Credit Card,3151.93,40,Yes,Yes,No,5,4,9,171,1
CUST-0804,50,Female,Single,Yes,Islamabad,Two Year,Credit Card,6478.66,15,No,Yes,Yes,5,5,7,262,0
CUST-0805,70,Female,Single,No,Peshawar,Month-to-Month,Bank Transfer,3821.38,6,Yes,No,No,5,0,7,68,0
CUST-0806,37,Female,Single,Yes,Karachi,Two Year,Bank Transfer,2888.52,63,Yes,No,No,4,1,0,14,0
CUST-0807,30,Female,Single,No,Islamabad,One Year,Credit Card,5924.22,8,Yes,Yes,Yes,4,5,8,30,1
CUST-0808,45,Male,Married,No,Peshawar,Month-to-Month,Cash,6512.04,32,Yes,Yes,Yes,4,5,1,110,1
CUST-0809,65,Male,Married,Yes,Karachi,Month-to-Month,Cash,6437.87,45,No,Yes,Yes,3,2,10,212,1
CUST-0810,46,Male,Married,Yes,Islamabad,Month-to-Month,Credit Card,7832.56,52,No,Yes,Yes,2,5,6,264,1
CUST-0811,30,Male,Married,No,Lahore,One Year,Bank Transfer,6400.0,13,Yes,Yes,Yes,1,5,9,322,1
CUST-0812,63,Male,Single,No,Lahore,Month-to-Month,Credit Card,6274.5,24,No,No,Yes,4,2,9,202,1
CUST-0813,52,Male,Single,Yes,Lahore,Month-to-Month,Credit Card,6931.14,40,No,No,No,2,4,4,84,0
CUST-0814,23,Male,Single,Yes,Peshawar,One Year,Bank Transfer,501.39,14,Yes,No,No,4,4,3,53,1
CUST-0815,35,Female,Married,Yes,Lahore,One Year,Cash,3218.24,70,No,No,Yes,1,3,0,355,0
CUST-0816,68,Female,Single,No,Quetta,Month-to-Month,Credit Card,6032.02,62,No,Yes,No,4,5,0,256,1
CUST-0817,22,Female,Married,No,Karachi,Month-to-Month,Cash,4997.89,61,No,No,Yes,2,0,2,74,1
CUST-0818,64,Female,Single,Yes,Peshawar,Month-to-Month,Cash,1831.79,1,Yes,Yes,Yes,3,4,0,220,0
CUST-0819,42,Male,Single,No,Lahore,One Year,Bank Transfer,2778.0,66,No,Yes,No,1,1,7,143,1
CUST-0820,19,Male,Married,No,Karachi,Two Year,Credit Card,3025.94,32,Yes,Yes,No,2,0,2,100,0
CUST-0821,27,Female,Single,Yes,Islamabad,Month-to-Month,Credit Card,4758.71,13,Yes,Yes,Yes,5,3,10,129,1
CUST-0822,47,Female,Single,Yes,Lahore,Two Year,Cash,6736.99,33,Yes,Yes,Yes,5,5,9,219,1
CUST-0823,67,Male,Married,No,Karachi,One Year,Cash,7493.69,32,No,No,Yes,5,2,1,271,0
CUST-0824,62,Female,Single,No,Quetta,One Year,Bank Transfer,6125.69,56,No,Yes,No,3,3,5,22,0
CUST-0825,22,Female,Married,Yes,Islamabad,One Year,Cash,6822.13,24,No,Yes,Yes,4,0,3,178,0
CUST-0826,50,Female,Single,Yes,Quetta,Month-to-Month,Bank Transfer,4025.72,4,Yes,Yes,Yes,4,2,10,48,1
CUST-0827,18,Female,Single,Yes,Karachi,Month-to-Month,Credit Card,3423.31,23,No,No,No,4,1,10,117,1
CUST-0828,35,Male,Single,Yes,Quetta,One Year,Bank Transfer,3445.31,29,Yes,Yes,No,3,2,3,329,0
CUST-0829,49,Female,Single,Yes,Karachi,One Year,Cash,5120.29,21,No,Yes,No,5,2,1,179,1
CUST-0830,64,Female,Single,No,Karachi,One Year,Credit Card,1431.78,30,Yes,Yes,Yes,4,1,1,273,0
CUST-0831,66,Male,Single,No,Quetta,Month-to-Month,Bank Transfer,4846.21,20,No,No,Yes,3,4,10,362,0
CUST-0832,28,Male,Single,No,Karachi,Two Year,Credit Card,5488.5,16,No,Yes,No,3,4,5,339,0
CUST-0833,38,Female,Single,No,Lahore,One Year,Bank Transfer,3791.82,67,No,No,Yes,2,2,4,360,0
CUST-0834,43,Male,Married,Yes,Karachi,Month-to-Month,Cash,7648.75,49,Yes,No,Yes,4,2,8,347,0
CUST-0835,42,Female,Married,Yes,Peshawar,Month-to-Month,Cash,5061.6,58,Yes,Yes,No,5,3,3,179,0
CUST-0836,39,Female,Single,Yes,Karachi,One Year,Credit Card,2150.0,44,No,No,No,1,4,4,49,0
CUST-0837,44,Male,Single,No,Peshawar,One Year,Credit Card,4094.12,25,Yes,No,Yes,3,1,0,315,0
CUST-0838,66,Female,Married,No,Karachi,Month-to-Month,Credit Card,5565.53,23,Yes,Yes,No,2,5,1,255,1
CUST-0839,30,Female,Single,No,Karachi,Two Year,Bank Transfer,2927.22,59,Yes,Yes,No,1,5,2,30,0
CUST-0840,50,Female,Single,Yes,Quetta,Month-to-Month,Cash,1097.31,1,No,Yes,Yes,3,2,4,85,0
CUST-0841,51,Female,Married,No,Lahore,Month-to-Month,Credit Card,4875.77,15,No,Yes,Yes,2,2,4,277,1
CUST-0842,58,Male,Single,Yes,Lahore,Two Year,Credit Card,7609.03,52,No,No,Yes,4,5,3,34,0
CUST-0843,52,Male,Single,Yes,Islamabad,Two Year,Credit Card,4138.04,58,Yes,No,Yes,2,3,9,329,0
CUST-0844,18,Female,Married,Yes,Quetta,One Year,Bank Transfer,7295.82,41,No,Yes,Yes,3,3,2,98,1
CUST-0845,38,Male,Single,Yes,Quetta,Two Year,Credit Card,6762.68,44,Yes,Yes,Yes,4,3,8,76,0
CUST-0846,65,Female,Single,Yes,Lahore,Month-to-Month,Credit Card,1605.6,4,Yes,Yes,No,5,0,0,175,0
CUST-0847,23,Female,Married,Yes,Quetta,Two Year,Bank Transfer,5811.27,68,No,No,No,2,1,5,341,0
CUST-0848,45,Female,Single,No,Lahore,Month-to-Month,Bank Transfer,3765.99,7,No,Yes,No,1,0,6,249,0
CUST-0849,34,Female,Married,Yes,Quetta,Month-to-Month,Credit Card,2376.85,46,No,No,Yes,4,2,9,340,0
CUST-0850,22,Female,Single,Yes,Karachi,Month-to-Month,Credit Card,5652.04,9,Yes,No,Yes,4,3,3,134,1
CUST-0851,48,Male,Single,No,Lahore,Month-to-Month,Bank Transfer,6069.96,33,Yes,No,Yes,5,3,9,178,1
CUST-0852,22,Female,Married,Yes,Lahore,Month-to-Month,Cash,1849.22,33,No,No,Yes,2,5,2,365,1
CUST-0853,55,Male,Married,No,Peshawar,Month-to-Month,Bank Transfer,7358.34,4,Yes,Yes,Yes,1,5,7,228,0
CUST-0854,20,Male,Single,No,Quetta,Month-to-Month,Cash,6133.6,65,No,Yes,No,5,3,8,63,0
CUST-0855,70,Female,Married,No,Quetta,Month-to-Month,Credit Card,7500.32,34,No,Yes,Yes,2,4,0,268,1
CUST-0856,40,Female,Married,Yes,Lahore,One Year,Credit Card,2878.05,64,No,No,No,1,5,10,258,0
CUST-0857,54,Female,Single,Yes,Karachi,Month-to-Month,Cash,7545.01,25,No,No,Yes,1,1,9,144,1
CUST-0858,70,Female,Single,No,Karachi,Month-to-Month,Bank Transfer,3263.88,55,No,Yes,No,3,0,8,303,1
CUST-0859,54,Female,Single,Yes,Karachi,One Year,Credit Card,904.77,9,No,No,No,1,1,6,52,0
CUST-0860,27,Male,Married,Yes,Quetta,Two Year,Cash,6222.27,17,Yes,No,No,2,5,0,303,0
CUST-0861,27,Female,Married,No,Peshawar,One Year,Bank Transfer,5776.31,21,Yes,No,No,5,3,6,99,1
CUST-0862,36,Female,Married,No,Lahore,Month-to-Month,Cash,4984.33,60,No,Yes,No,5,2,4,306,0
CUST-0863,34,Male,Married,Yes,Islamabad,One Year,Bank Transfer,4174.2,13,No,Yes,No,3,4,9,45,0
CUST-0864,38,Male,Single,No,Peshawar,Month-to-Month,Bank Transfer,741.24,3,Yes,Yes,No,2,5,6,42,1
CUST-0865,31,Female,Married,No,Islamabad,Month-to-Month,Bank Transfer,5184.48,68,Yes,No,Yes,1,1,8,327,1
CUST-0866,26,Male,Single,No,Peshawar,Month-to-Month,Bank Transfer,3626.26,4,No,Yes,Yes,3,2,7,57,0
CUST-0867,63,Female,Married,Yes,Karachi,Two Year,Cash,4701.57,7,No,Yes,No,4,5,5,33,1
CUST-0868,18,Male,Single,Yes,Quetta,Month-to-Month,Cash,3719.91,26,Yes,Yes,Yes,2,3,1,114,1
CUST-0869,68,Male,Single,Yes,Islamabad,Month-to-Month,Cash,7745.42,24,No,No,Yes,3,3,7,300,0
CUST-0870,62,Female,Single,No,Peshawar,Month-to-Month,Cash,5030.82,10,Yes,No,No,5,3,3,114,1
CUST-0871,30,Male,Married,Yes,Quetta,Two Year,Cash,6119.27,13,No,No,Yes,3,3,7,56,0
CUST-0872,21,Male,Single,No,Islamabad,One Year,Bank Transfer,7522.6,44,Yes,No,No,4,5,6,44,1
CUST-0873,18,Male,Single,Yes,Lahore,Month-to-Month,Credit Card,4936.99,39,No,No,Yes,2,4,3,212,0
CUST-0874,66,Male,Married,Yes,Peshawar,One Year,Credit Card,590.47,19,No,Yes,No,3,4,7,352,0
CUST-0875,57,Male,Single,No,Lahore,One Year,Cash,757.19,51,No,Yes,Yes,1,1,10,329,0
CUST-0876,49,Male,Married,Yes,Karachi,One Year,Cash,5767.54,19,Yes,No,No,2,5,10,34,1
CUST-0877,51,Female,Married,No,Lahore,Month-to-Month,Credit Card,2593.14,52,No,No,Yes,3,3,10,270,0
CUST-0878,45,Female,Single,Yes,Lahore,Two Year,Bank Transfer,4845.35,47,Yes,Yes,Yes,3,4,1,196,0
CUST-0879,48,Male,Single,Yes,Peshawar,Month-to-Month,Cash,2017.08,30,Yes,No,Yes,2,5,8,125,1
CUST-0880,25,Female,Married,No,Karachi,One Year,Bank Transfer,2526.87,46,Yes,No,No,5,2,5,79,0
CUST-0881,56,Female,Single,No,Lahore,Month-to-Month,Credit Card,4284.81,21,Yes,No,No,1,4,6,255,0
CUST-0882,43,Female,Married,No,Quetta,Month-to-Month,Credit Card,7816.77,48,No,No,Yes,2,4,9,145,1
CUST-0883,51,Male,Married,Yes,Islamabad,Month-to-Month,Cash,5122.03,62,No,No,Yes,1,1,0,83,1
CUST-0884,20,Female,Married,Yes,Lahore,One Year,Bank Transfer,7521.11,58,No,Yes,No,1,4,2,230,1
CUST-0885,67,Male,Single,Yes,Karachi,Month-to-Month,Cash,7695.35,18,Yes,Yes,Yes,2,2,9,137,1
CUST-0886,29,Female,Married,No,Lahore,One Year,Credit Card,2060.82,59,No,No,Yes,3,3,4,27,0
CUST-0887,18,Male,Single,No,Islamabad,Month-to-Month,Bank Transfer,2833.95,48,Yes,No,No,5,0,6,177,1
CUST-0888,61,Male,Single,No,Karachi,One Year,Cash,6274.94,63,Yes,Yes,No,1,1,0,207,0
CUST-0889,22,Female,Single,Yes,Peshawar,Two Year,Cash,7000.73,12,Yes,No,Yes,1,2,8,306,0
CUST-0890,47,Female,Single,Yes,Karachi,One Year,Cash,4394.2,34,No,Yes,No,3,1,4,311,0
CUST-0891,47,Male,Married,No,Peshawar,One Year,Credit Card,7949.2,61,Yes,No,Yes,2,5,2,213,0
CUST-0892,34,Female,Single,Yes,Karachi,One Year,Cash,586.79,53,No,Yes,Yes,5,3,6,354,0
CUST-0893,65,Female,Married,No,Islamabad,Month-to-Month,Bank Transfer,2746.94,25,No,Yes,No,1,4,9,37,0
CUST-0894,64,Female,Married,Yes,Islamabad,Two Year,Cash,5173.71,62,No,No,Yes,1,5,7,293,0
CUST-0895,40,Male,Single,Yes,Karachi,Month-to-Month,Credit Card,4019.67,4,Yes,No,No,2,4,9,179,0
CUST-0896,32,Male,Married,No,Lahore,One Year,Cash,1374.52,13,No,Yes,No,3,2,9,160,0
CUST-0897,54,Female,Married,Yes,Islamabad,One Year,Credit Card,3258.4,42,Yes,No,Yes,4,3,2,12,0
CUST-0898,38,Female,Single,Yes,Peshawar,Month-to-Month,Credit Card,690.85,49,Yes,Yes,No,3,0,6,169,1
CUST-0899,31,Female,Married,No,Peshawar,Month-to-Month,Bank Transfer,5320.6,56,Yes,No,Yes,1,0,6,312,0
CUST-0900,19,Male,Married,No,Quetta,Month-to-Month,Bank Transfer,7195.57,47,Yes,No,No,1,4,3,80,0
CUST-0901,28,Male,Married,Yes,Peshawar,Two Year,Cash,7136.56,8,No,No,Yes,5,5,9,14,1
CUST-0902,68,Female,Married,No,Quetta,Two Year,Credit Card,5746.58,55,No,Yes,No,3,3,8,54,0
CUST-0903,56,Female,Single,Yes,Karachi,One Year,Credit Card,3993.28,18,No,Yes,Yes,4,3,0,254,0
CUST-0904,55,Female,Married,No,Karachi,One Year,Bank Transfer,4340.24,35,No,No,Yes,5,2,0,65,0
CUST-0905,51,Female,Married,Yes,Karachi,Two Year,Bank Transfer,1526.89,32,Yes,Yes,No,4,5,4,58,0
CUST-0906,55,Female,Married,Yes,Lahore,Month-to-Month,Cash,3057.63,24,Yes,No,Yes,5,0,2,96,0
CUST-0907,67,Female,Married,No,Lahore,Month-to-Month,Credit Card,1907.96,7,Yes,Yes,Yes,3,2,9,21,1
CUST-0908,51,Male,Single,Yes,Quetta,One Year,Bank Transfer,6659.0,13,Yes,No,Yes,1,1,8,260,0
CUST-0909,35,Female,Married,Yes,Peshawar,Two Year,Cash,7360.65,69,No,Yes,Yes,4,3,4,73,0
CUST-0910,47,Male,Single,No,Peshawar,Two Year,Credit Card,4526.92,42,No,Yes,Yes,3,0,6,248,0
CUST-0911,32,Female,Married,No,Karachi,Month-to-Month,Credit Card,5958.23,31,Yes,Yes,Yes,4,2,0,127,0
CUST-0912,44,Female,Single,Yes,Islamabad,Month-to-Month,Bank Transfer,1410.99,26,Yes,Yes,No,3,4,1,46,0
CUST-0913,68,Male,Single,No,Lahore,Month-to-Month,Cash,5064.01,32,Yes,Yes,No,5,1,10,268,0
CUST-0914,51,Male,Single,No,Lahore,Month-to-Month,Bank Transfer,5770.93,52,Yes,Yes,No,3,2,3,128,0
CUST-0915,69,Male,Single,Yes,Karachi,Month-to-Month,Cash,3895.76,20,No,No,No,5,4,8,30,1
CUST-0916,55,Male,Single,Yes,Lahore,One Year,Credit Card,2324.55,40,Yes,No,Yes,1,0,4,94,0
CUST-0917,50,Female,Married,No,Karachi,Month-to-Month,Cash,7080.31,59,No,Yes,Yes,5,0,4,224,1
CUST-0918,41,Male,Married,No,Quetta,Two Year,Cash,6071.82,14,No,No,No,2,1,8,316,1
CUST-0919,32,Female,Married,No,Peshawar,Month-to-Month,Cash,7248.93,44,Yes,Yes,Yes,1,4,7,100,1
CUST-0920,47,Male,Single,Yes,Islamabad,One Year,Cash,6638.02,48,Yes,No,No,3,3,1,71,0
CUST-0921,59,Female,Married,Yes,Peshawar,Month-to-Month,Cash,7927.81,43,No,No,Yes,3,0,6,81,0
CUST-0922,68,Female,Single,Yes,Peshawar,Month-to-Month,Bank Transfer,1941.3,16,No,No,Yes,2,5,0,300,0
CUST-0923,34,Female,Single,Yes,Quetta,Month-to-Month,Cash,1150.61,35,Yes,No,No,3,3,9,108,0
CUST-0924,22,Female,Married,Yes,Lahore,Two Year,Cash,3027.52,53,No,Yes,Yes,1,3,10,102,0
CUST-0925,46,Female,Married,Yes,Islamabad,Two Year,Credit Card,1467.53,34,Yes,No,No,1,2,10,91,0
CUST-0926,21,Female,Single,Yes,Lahore,Month-to-Month,Cash,4423.48,3,Yes,No,No,5,2,8,365,1
CUST-0927,27,Male,Single,No,Peshawar,Month-to-Month,Credit Card,5247.72,68,No,No,No,4,0,2,16,0
CUST-0928,34,Female,Married,No,Karachi,Two Year,Bank Transfer,4837.16,5,No,Yes,Yes,3,3,1,110,0
CUST-0929,27,Male,Married,Yes,Peshawar,Month-to-Month,Bank Transfer,2444.3,10,Yes,No,Yes,2,2,3,263,0
CUST-0930,34,Male,Married,Yes,Lahore,Month-to-Month,Cash,7316.18,52,Yes,Yes,No,1,4,3,160,0
CUST-0931,37,Female,Married,Yes,Peshawar,One Year,Bank Transfer,658.79,29,No,Yes,Yes,1,4,2,253,0
CUST-0932,41,Male,Single,No,Karachi,Two Year,Cash,3110.1,31,No,No,No,1,4,1,89,0
CUST-0933,22,Female,Married,Yes,Quetta,Month-to-Month,Bank Transfer,5892.44,66,No,Yes,No,4,4,4,95,0
